-10.23403168,74.25697327,80.66650391,3,3,1,4,0,0,2,4,2,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,
-27.68740845,-24.76154327,-127.6275864,1,3,1,3,0,0,2,3,3,1,0,0,0,1,0,1,1,1,0,0,3,1,0,1,0,0,0,0,1,2,0,0,3,0,2,0,3,0,
-9.936782837,70.18135071,-80.44409943,0,2,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,1,1,0,1,0,
-12.32217407,50.13809204,-139.1248169,1,3,1,3,0,0,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-33.01130676,-36.24045944,-27.61091614,1,2,1,2,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-31.09784698,-22.85173035,10.15000916,1,3,1,2,0,0,1,3,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,
-27.81666565,-24.16775513,-102.989212,2,4,1,3,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,
-10.20424652,62.28401184,-126.1251907,1,2,1,2,0,0,1,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,
-9.69493103,70.13656616,-87.59965515,0,2,0,2,0,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-12.99858093,67.00532532,108.3623352,2,3,1,3,0,0,1,2,1,4,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-26.4298172,3.184822083,23.24552917,1,3,1,2,0,0,1,2,3,3,0,0,0,1,1,2,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
-32.07770538,-20.90298462,55.1108551,1,2,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,
-32.36436462,-44.4174881,-90.20905304,1,3,1,3,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,2,3,0,0,2,0,1,0,1,0,
-32.73247528,-34.92446136,-19.96464539,1,2,1,2,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,1,0,0,0,
-13.20695496,65.57647705,115.736969,2,3,1,2,0,0,1,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-28.45927429,-11.91770172,-14.91978455,1,4,1,3,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,4,0,1,3,3,2,3,1,0,
-9.937896729,73.53100586,18.56947327,1,4,1,3,0,0,2,2,2,3,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-9.738502502,74.51951599,30.19291687,2,3,1,3,0,0,1,3,2,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
-31.86000824,-45.10892487,-110.4398117,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
-10.1383667,68.32521057,-85.47148895,0,3,1,3,0,0,1,3,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
-20.65245819,34.92915344,55.93634033,1,4,1,3,0,0,1,3,1,6,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-29.17124939,0.28276062,83.14797974,1,3,1,2,0,0,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-9.979705811,69.2313385,-90.19758606,1,2,1,2,0,0,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-9.759078979,72.05111694,-52.99487305,1,2,0,2,0,0,0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
-9.023544312,75.43110657,10.07287598,1,3,0,2,0,0,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,2,0,0,0,
-17.58886719,49.04656982,111.8532104,2,3,1,3,0,0,1,3,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-9.942955017,66.45608521,-110.4000549,1,3,1,3,0,0,1,4,1,3,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,2,3,1,0,0,0,
-13.46569824,44.19218445,-138.5624695,0,3,2,3,0,0,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,1,0,4,0,3,0,2,0,
-10.63278198,57.51275635,-136.7018433,1,3,1,2,0,0,0,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,
-30.15203857,-37.50294495,-114.2032013,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
-9.867927551,74.48544312,-16.59672546,1,3,0,2,0,0,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-11.23256683,53.93392944,-138.2616272,1,2,1,2,0,0,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
-31.02339935,-21.2109375,16.47444153,1,3,1,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-9.946746826,67.62817383,-100.6411209,1,2,1,2,0,0,1,3,1,3,2,3,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,2,0,1,0,
-30.73882294,-29.83097076,-48.39920044,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,4,1,2,0,0,
-9.748748779,74.02510071,-28.60792542,1,3,0,3,0,0,1,3,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-11.72203064,52.35430908,-138.3175049,1,3,1,3,0,0,1,3,3,2,2,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,1,0,0,0,
-9.713409424,74.1658783,-1.220855713,1,4,1,3,0,0,1,3,2,4,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
-9.779289246,75.72441101,86.86560059,3,4,1,4,0,0,1,3,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-32.50085449,-41.51381302,-65.59898376,1,2,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,3,0,1,0,
-9.787483215,73.12136841,-43.4294281,1,3,0,2,0,0,1,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-32.96547699,-31.03099823,4.45362854,1,2,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-31.75375366,-19.07803345,55.58207703,1,2,1,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,0,1,0,
-26.22875214,12.23765564,71.7600708,1,3,1,3,0,0,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,1,0,0,0,
-9.978187561,75.31967163,62.58874512,2,4,1,4,0,0,1,4,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-33.49041748,-38.97764587,-49.80583191,1,3,1,2,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,3,2,1,1,0,
-9.811271667,75.61152649,87.28305054,3,4,1,4,0,0,2,3,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-9.960281372,68.7224884,-92.15965271,0,3,1,3,0,0,1,3,1,4,1,4,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,1,2,0,0,2,0,1,0,2,0,
-14.08078003,57.91178894,83.57177734,2,3,1,4,0,0,1,4,2,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,
-32.83773804,-29.1197052,15.88432312,1,3,1,2,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,1,1,1,0,
-9.940078735,68.95349121,-91.49278259,1,3,1,3,0,0,1,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-18.35501099,44.9425354,97.99298096,1,3,1,2,0,0,0,2,1,3,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,
-10.06511688,73.41804504,34.09437561,2,4,1,3,0,0,1,2,1,4,1,1,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,
-22.27859497,28.17521667,55.8175354,1,3,1,2,0,0,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,3,0,2,0,
-32.55371857,-44.21401215,-85.00733185,1,3,1,3,0,0,1,3,3,1,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,1,0,
-23.9312439,-2.223152161,-103.8033218,1,4,2,3,0,0,2,3,4,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-9.923377991,74.9981842,16.03756714,1,3,0,3,0,0,0,3,1,4,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-33.21612549,-38.84178543,-48.04379272,1,3,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-32.70697784,-47.25189209,-104.7835922,1,3,1,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,4,0,0,2,2,3,0,1,0,
-32.83259583,-31.13034058,3.80279541,1,3,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,
-10.15750122,75.0617981,10.34881592,1,3,0,3,0,0,1,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,
-19.1510849,18.21248627,-127.0186539,1,4,1,3,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-22.56652832,15.09179688,-38.60375977,1,4,2,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-32.82733917,-22.49074554,52.04594421,1,2,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-10.26746368,71.73931885,-0.818740845,1,4,1,3,0,0,1,3,1,4,3,3,4,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,3,1,0,0,0,
-28.01146698,-25.94409943,-115.5585861,1,3,1,3,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-30.74936676,-19.42514038,17.21505737,1,3,1,2,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,1,3,1,3,0,0,1,3,1,3,3,1,3,1,2,2,2,1,8,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,1,3,0,0,3,1,8,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,2,2,2,1,1,2,0,0,2,1,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,1,3,0,0,3,1,8,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,3,1,2,2,2,1,8,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,1,3,0,0,3,1,8,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,1,3,1,3,1,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,3,1,1,3,3,1,9,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,1,3,0,0,3,1,6,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,1,3,0,0,3,1,8,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,3,1,3,1,2,2,2,1,8,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,1,3,1,3,0,0,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,
