-4.682121277,87.55540466,-80.28614807,2,2,1,2,1,2,0,0,0,0,1,1,1,2,1,2,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,2,2,0,2,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
-3.6510849,60.03820801,68.01715088,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,3,2,4,0,0,0,0,0,0,1,0,1,1,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,2,4,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,
3.432556152,65.94548035,-144.8461609,1,2,1,2,1,2,0,0,0,1,1,2,1,2,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
8.190872192,33.07099915,-146.526062,1,2,1,2,1,2,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,
-9.475624084,50.14086914,30.8289032,1,2,1,2,1,2,0,0,0,0,1,2,1,2,0,1,1,1,0,0,1,1,1,2,2,0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,0,0,1,2,1,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5.74420929,57.80728149,58.25521851,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,2,2,3,0,0,0,1,1,1,2,1,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-18.21524048,46.03266907,-16.65423584,1,2,1,2,1,2,0,0,0,0,1,2,1,2,2,1,2,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,6,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.84786224,-14.48545837,-163.4358215,1,2,1,2,1,2,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,7,2,0,1,0,0,0,0,0,0,
2.504814148,69.90396118,-125.1473312,1,2,1,2,1,2,0,0,0,0,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
-19.45080566,59.4021759,-42.35215759,2,2,1,2,1,2,0,0,0,0,1,3,1,2,2,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1.229240417,75.76217651,-119.1949615,1,2,1,2,1,2,0,1,0,0,1,2,1,2,1,2,0,2,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,4,1,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-22.81980896,86.92066956,-7.050460815,1,2,1,2,1,2,0,0,0,0,1,3,1,2,1,3,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
-1.373695374,60.99209595,41.60871887,1,2,1,2,1,2,0,0,1,0,1,2,1,2,1,2,0,1,1,0,0,1,3,2,0,1,0,1,0,0,1,1,4,4,1,1,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,
-3.610473633,86.20075989,-127.052269,1,2,1,3,2,2,0,0,0,0,0,2,1,2,1,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-23.39807129,95.86299133,47.00865173,1,2,0,2,1,2,0,0,0,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,9,3,2,2,1,1,0,0,0,0,
-9.584449768,49.72589111,45.33694458,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,2,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,3,1,1,8,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.037872314,72.43463135,-127.6226883,1,2,1,2,1,2,0,0,0,0,0,2,1,2,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
9.017547607,25.49921417,-160.8597107,1,2,1,2,1,2,0,0,0,0,1,2,2,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,7,3,0,0,0,0,0,0,0,0,
11.41834259,1.076255798,-157.6700439,1,2,1,2,1,2,0,0,0,1,1,2,1,2,1,2,1,1,2,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.247657776,66.67225647,-132.4504395,1,2,1,2,1,2,0,0,0,1,0,2,1,2,1,2,1,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,1,0,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
-19.77349091,62.82034302,18.02250671,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,7,3,0,0,0,0,0,0,0,0,
-7.342681885,90.18995667,-82.19562531,1,2,1,2,1,2,0,0,0,1,0,2,0,1,1,2,1,1,1,2,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.641357422,74.19059753,-145.6893616,1,1,1,2,1,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,1,0,6,3,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,9,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
-19.77702332,62.85751343,-26.22003174,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,0,1,1,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,3,1,6,2,0,0,0,0,0,0,0,0,
6.320213318,48.23410034,-137.4820557,2,2,1,2,1,2,0,0,0,0,2,2,2,3,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,4,1,2,1,5,2,6,2,0,0,0,0,0,0,0,0,
-1.124702454,60.94255066,73.34249878,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,0,0,1,1,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1.004966736,81.80473328,-115.0281754,1,2,1,2,1,2,0,0,0,0,0,2,1,2,1,2,1,1,1,2,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,2,0,1,0,0,0,1,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-21.03853607,76.61474609,-1.246826172,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,2,4,3,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,2,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10.99340057,43.78593445,-3.685699463,1,2,1,2,1,2,0,0,0,0,1,2,1,2,2,3,1,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-16.58638763,33.19999695,-27.27047729,1,2,1,2,1,2,0,0,0,0,2,3,1,2,1,3,2,1,0,0,0,0,1,1,1,0,8,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
-20.95729828,75.63352966,33.87443542,1,2,1,2,1,2,0,0,0,0,1,2,1,2,0,2,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-12.35536194,36.98518372,-22.42544556,2,2,1,2,1,2,0,0,0,0,1,3,1,2,1,3,2,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
-14.08009338,28.22622681,18.548172,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,2,5,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.48248291,70.04069519,-133.454071,1,2,1,2,1,2,0,1,0,1,0,2,1,2,1,2,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,4,2,3,1,9,3,1,0,1,0,0,0,0,0,
1.161468506,76.00105286,-128.7003479,1,2,0,2,1,2,0,0,0,1,0,2,1,2,2,2,1,2,2,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0,1,1,3,2,6,2,0,0,0,0,0,0,0,0,
2.543983459,69.6592865,-148.695282,1,1,1,2,1,2,0,0,0,0,1,2,1,1,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,3,2,0,1,0,0,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5.116996765,88.050354,-90.93880463,1,1,1,2,1,3,0,0,0,0,0,1,0,1,1,2,1,2,1,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2,2,1,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,
-21.21942902,79.00975037,35.61927795,1,2,1,2,1,2,0,0,0,0,1,3,1,2,1,1,1,1,0,1,2,1,1,0,0,0,2,1,0,0,0,0,0,1,1,2,0,1,0,1,1,1,0,1,0,0,0,0,2,1,1,0,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,
2.235076904,71.44116211,-121.1370087,1,2,1,2,1,2,0,0,0,0,2,2,0,2,0,2,1,2,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
5.577049255,53.46955872,-138.0967407,1,2,1,2,1,2,0,0,0,1,1,2,0,2,0,1,1,2,0,1,0,1,1,1,1,0,0,0,5,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.27825928,13.05739594,-156.6643982,1,2,1,2,1,2,0,0,0,0,2,2,2,2,1,1,0,1,0,0,0,1,0,2,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,8,3,1,1,0,0,0,0,0,0,
-3.35193634,85.84150696,-127.2644196,1,1,1,2,1,2,0,0,0,0,2,2,1,1,1,2,1,2,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.326629639,40.42668152,-146.5505981,1,2,1,3,1,2,0,0,0,1,1,2,0,2,1,2,1,1,0,1,1,1,0,0,0,1,2,1,0,1,5,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
-21.53949738,81.00692749,-13.43882751,1,2,1,2,1,2,0,0,0,0,1,3,1,2,1,2,1,2,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
-2.763542175,60.64569092,70.9263916,1,2,1,2,1,1,0,0,0,0,1,2,1,2,1,1,1,1,0,0,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,4,2,2,2,0,0,1,1,0,1,1,0,3,2,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
-14.91275787,94.43182373,-49.60435486,2,1,1,2,1,2,0,0,0,0,1,2,0,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
-17.87208557,42.23110962,13.32803345,1,2,1,2,1,2,0,0,0,0,1,2,1,3,0,2,1,2,0,0,0,1,0,1,1,1,0,0,0,0,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1.362678528,60.99072266,38.77746582,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
-6.098472595,57.33753967,60.17675781,1,2,1,2,1,2,0,0,0,0,1,2,1,2,0,2,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,4,1,1,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.121269226,62.45677185,-136.964386,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,1,1,1,1,2,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,
7.207252502,41.39595032,-144.2701263,1,2,1,3,1,2,0,0,0,1,1,2,1,2,1,2,1,1,2,2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.15288544,14.33733368,-151.0270386,2,2,1,2,1,2,0,0,0,0,1,2,1,3,0,2,2,2,0,1,1,1,0,0,0,0,1,1,0,0,1,3,2,2,0,0,0,0,4,2,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
-22.22728729,84.16621399,10.56031799,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,4,1,5,2,0,0,0,0,0,0,0,0,
9.473976135,21.11061859,-153.0759735,1,2,1,2,1,1,0,0,0,0,1,2,0,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,5,1,2,1,2,1,7,3,0,0,0,0,0,0,0,0,
-23.63664246,88.02189636,-6.756790161,1,2,1,2,1,1,0,0,0,0,1,3,1,2,1,3,1,3,0,0,0,0,0,1,2,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-20.87534332,74.67701721,12.20874023,1,2,1,2,1,2,0,0,0,0,1,2,1,1,1,2,1,2,0,0,0,1,1,2,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.52303314,-10.92617798,-160.2310638,1,2,1,2,1,1,0,0,0,0,1,2,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,3,0,1,0,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,4,1,1,1,1,0,9,3,2,2,1,1,0,0,0,0,
10.70276642,8.663093567,-155.014389,1,2,1,2,1,2,0,0,0,0,2,2,1,2,1,2,2,2,2,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,1,2,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.449050903,70.24194336,-128.3846283,1,2,1,1,1,2,0,0,0,0,1,2,1,2,1,2,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1.10017395,76.21279907,-125.7395477,1,2,0,2,1,2,0,0,0,0,1,2,1,2,1,2,1,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2,0,1,1,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
-6.276405334,89.23959351,-116.7094803,1,1,1,2,1,2,0,0,0,1,0,2,1,2,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
8.443244934,30.81321716,-148.8888397,1,2,1,2,1,2,0,0,0,1,0,2,1,1,0,2,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
11.24050903,2.979766846,-158.5668182,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,1,2,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,5,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.274238586,60.33889771,49.85978699,1,2,1,2,1,2,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
-12.3782959,36.86100769,-18.76086426,2,2,1,2,1,2,0,0,0,0,1,2,1,3,1,3,1,2,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,2,1,1,1,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,
-24.33692932,91.87788391,41.02392578,1,2,1,2,1,1,0,0,0,0,1,2,1,1,1,2,1,1,0,0,0,0,1,2,1,2,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
9.075462341,24.95034027,-150.7666931,1,2,1,2,1,2,0,0,0,0,2,2,1,2,0,1,1,1,0,0,0,1,0,2,1,2,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,3,2,3,2,8,3,0,0,0,0,0,0,0,0,
0.082794189,79.25563049,-114.6017227,1,2,1,2,1,2,0,0,0,0,0,1,1,1,1,3,1,2,2,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,2,3,1,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.712158203,73.89692688,-145.9058685,1,1,1,3,2,2,0,0,0,0,1,2,1,2,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
0.833770752,77.09042358,-142.2202759,1,1,1,3,1,2,0,0,0,0,1,2,1,1,1,2,1,2,0,0,1,0,0,1,1,1,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-12.46282196,93.41993713,-60.12205505,2,2,0,3,1,2,0,0,0,0,0,1,1,2,1,2,1,2,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.352798462,54.96200562,-146.4892578,1,2,1,2,1,3,0,0,0,0,1,2,1,2,2,2,1,2,2,2,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
-0.744308472,60.7702179,56.05181885,1,2,1,2,1,2,0,0,0,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,3,2,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1.844917297,60.97857666,72.53674316,1,2,1,2,1,2,0,0,0,0,1,2,1,2,0,2,1,2,0,0,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,0,2,2,1,0,4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.261016846,55.561203,-134.5694275,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,0,1,0,0,1,1,1,1,1,2,2,1,0,0,1,0,0,0,1,2,2,2,0,0,0,0,0,0,1,0,1,1,4,3,1,1,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
-9.64868927,91.87553406,-101.2002335,1,1,1,2,1,2,0,0,0,0,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
-5.313461304,88.26470947,-75.8301239,2,2,1,2,1,1,0,0,0,0,1,1,1,3,1,2,2,1,2,2,0,0,0,1,0,1,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
