,,,b295,b296,b297,b298,b299,b300,b301,b302,b303,b304,b305,b306,b307,b308,b309,b310,b311,b312,b313,b314,b315,b316,b317,b318,b319,b320,b321,b322,b323,b324,b325,b326,b327,b328,b329,b330,b331,b332,b333,b334,b335,b336,b337,b338,b339,b340,b341,b342,b343,b344,b345,b346,b347,b348,b349,b350,b351,b352,b353,b354,b355,b356,b357,b358,b359,b360,b361,b362,b363,b364,b365,b366,b367,b368,b369,b370,b371,b372,b373,b374,b375,b376,b377,b378,b379,b380,b381,b382,b383,b384,b385,b386,b387,b388,b389,b390
-84.1457901,27.3004303,43.70071411,1,2,0,0,0,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,1,1,3,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.82672119,98.02565002,157.0388184,1,2,0,0,1,0,0,0,3,1,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
76.36917114,-43.33596039,195.7926331,1,3,0,0,0,0,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77.46205139,64.06596375,13.66751099,0,2,0,0,0,0,0,0,3,1,1,2,0,0,2,2,2,0,2,1,1,2,1,0,3,2,3,1,1,3,2,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,3,1,7,3,2,8,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
91.29354858,99.50408936,164.8317261,0,1,0,0,1,0,0,0,3,1,3,2,0,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,3,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,1,0,0,2,0,2,8,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
14.92381287,82.15263367,154.4197693,1,2,0,0,1,1,0,0,2,1,3,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,4,0,1,0,1,1,0,1,0,4,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-81.12571716,28.87138367,-59.40287781,1,3,0,1,0,0,0,0,1,1,1,4,0,2,2,2,1,1,1,0,0,0,2,2,0,0,0,0,2,3,1,3,0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,9,3,9,7,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
90.64796448,53.010849,93.74655151,1,2,0,0,0,0,0,0,3,1,2,2,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,2,0,4,1,1,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
83.47773743,59.99951172,-124.2565384,1,2,0,0,0,0,0,0,2,1,2,1,0,0,0,2,0,0,0,0,1,1,1,2,0,0,1,0,1,2,2,0,1,0,0,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1,2,1,2,1,1,2,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71.34854126,93.87002563,192.0980225,1,3,0,0,1,2,0,0,2,1,1,1,0,0,1,3,0,0,0,0,1,2,2,1,2,1,2,2,1,2,2,1,1,2,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,8,2,3,8,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-90.27232361,0.219024658,183.1748047,3,4,0,0,1,2,0,0,1,2,2,1,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,2,2,2,0,3,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-60.2259407,56.36605835,186.4374084,1,2,0,0,0,0,0,0,2,1,1,2,1,2,2,1,2,1,2,1,0,0,1,3,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,2,2,0,1,0,1,2,1,0,1,1,1,1,1,0,0,4,1
-71.93482971,-86.98527527,-186.5778351,1,2,0,0,0,0,0,0,2,1,1,2,2,3,3,1,3,2,3,1,0,0,1,2,0,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,1,5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
70.75474548,84.35043335,-31.58517456,0,1,0,0,1,0,0,0,3,1,1,3,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,2,0,3,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0
94.90826416,98.6438446,-131.8395081,0,3,0,0,1,1,1,0,1,1,2,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,2,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
63.91511536,99.63508606,181.143219,1,2,0,0,1,1,0,0,2,1,2,1,0,0,1,1,0,0,0,0,1,2,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1
98.00665283,-27.0435791,-162.1506653,0,2,0,0,0,0,0,0,2,1,2,2,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,1,3,1,3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,1,2,3,2,1,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0
83.54084778,76.50057983,95.41433716,1,2,0,0,0,0,0,0,2,1,2,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,1,1,2,1
95.25076294,58.47517395,111.5126648,1,2,0,0,0,1,0,1,2,1,1,2,0,0,1,3,0,0,0,0,0,1,1,2,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3,1,2,3,2,2,2,3,1,1,0,3,3,1,1,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.82363892,-0.20337677,-72.69146729,1,2,0,0,0,1,0,0,2,1,2,1,1,3,2,1,2,1,2,1,0,0,1,2,0,0,0,0,1,2,2,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,1,6,6,1,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0
33.01599121,-49.31911087,160.8197327,0,2,0,0,0,0,0,0,3,1,2,2,1,0,2,2,1,0,1,0,1,3,2,1,1,1,3,1,1,2,2,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,2,1,1,1,0,2,0,1,1,2,4,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.69694519,-23.63245392,-179.6378174,2,3,0,0,1,3,0,0,2,1,3,1,2,2,4,1,5,1,5,2,0,0,1,0,2,0,0,1,2,2,2,2,2,2,5,2,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1,1,0,0,0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
-47.43872833,9.599349976,78.45797729,0,2,0,0,0,0,0,0,3,0,1,1,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-98.3928833,-60.44094086,-190.9415894,1,3,0,1,0,1,0,1,2,2,1,3,0,4,2,2,3,2,2,1,0,0,2,2,0,0,0,0,2,3,2,2,1,3,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-93.2907486,88.85064697,191.6676636,1,2,0,0,1,2,0,0,2,1,1,1,1,0,2,3,0,0,0,0,1,2,1,1,2,1,2,2,2,2,3,1,1,2,0,0,0,0,0,0,1,1,2,2,1,2,0,1,0,0,0,0,3,1,1,2,0,0,1,0,0,0,0,0,3,2,3,2,2,4,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.119880676,2.29561615,176.9867554,0,4,0,1,0,0,0,0,2,0,1,2,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
79.70545959,4.434204102,-134.2214355,1,1,0,0,0,0,0,0,3,1,1,1,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,4,1,2,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
-25.32025909,-95.67414856,-122.1058044,1,3,0,0,1,2,0,1,2,3,1,2,0,0,1,3,0,0,0,0,0,1,2,3,0,0,0,1,1,2,1,3,1,3,0,0,0,0,0,0,2,3,1,2,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,2,0,5,1,1,0,1,3,0,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0
99.25036621,75.50041199,81.35211182,0,2,0,0,1,1,0,0,3,1,2,0,1,0,2,2,0,0,1,1,0,1,0,1,1,1,1,0,1,2,3,0,2,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91.73492432,10.6888504,-106.6273346,0,1,0,0,1,1,0,0,4,1,2,1,0,0,0,2,0,0,0,0,0,1,2,3,1,1,0,0,1,2,2,1,1,2,2,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
68.25395203,35.82199097,25.33218384,1,2,0,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,3,2,3,2,2,3,1,1,1,2,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.33457947,63.57223511,24.95256042,0,4,0,0,0,0,0,0,2,1,1,2,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,1,1,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-54.993927,34.25514221,-106.4490662,1,2,0,0,0,1,0,0,1,1,2,3,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-92.82322693,21.48270416,159.3003845,1,3,0,0,0,1,0,0,2,1,1,1,1,1,2,1,1,1,1,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
73.30783081,75.48455811,168.2279663,1,2,0,0,1,3,0,0,2,1,1,0,0,0,1,2,0,0,0,0,2,4,2,1,5,2,3,2,2,1,3,1,1,2,0,0,0,0,0,0,4,1,3,3,1,2,0,0,0,1,0,0,3,1,2,5,0,0,1,0,0,0,0,0,6,2,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99.95005798,13.12397766,-157.5538025,2,1,1,0,1,1,0,0,3,2,2,1,2,1,2,1,1,0,2,1,0,0,0,2,0,0,0,0,3,2,2,1,1,0,0,0,1,0,0,0,3,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,4,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70.46585083,-41.07391739,-178.2579651,0,2,0,0,0,0,0,1,2,1,1,4,1,3,4,2,4,1,3,1,0,0,1,2,0,0,1,0,2,2,1,4,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2,1,3,3,1,2,5,1,1,0,0,2,1,2,2,0,2,1,1,0,0,0,1
-87.18387604,-50.60429001,9.353225708,0,1,0,0,0,0,0,0,2,1,2,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,2,2,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60.12434387,28.99249268,-161.1370544,1,1,0,0,0,0,0,0,3,0,1,3,0,0,1,2,0,0,0,0,0,1,3,2,2,1,2,1,2,2,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,3,1,4,1,6,4,3,8,1,2,2,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-81.45704651,57.95899963,-136.1513062,1,2,0,0,0,0,0,0,2,1,1,2,0,0,2,3,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,2,2,1,0,3,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,9,2,8,6,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0
96.03729248,5.230773926,123.1969604,0,1,0,0,0,0,0,0,4,1,1,3,0,1,2,2,2,0,2,0,0,0,1,1,1,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,7,1,1,7,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,4,1,2,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
30.30532837,16.7747879,164.5898438,1,1,0,0,0,1,0,0,1,2,1,2,0,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,2,2,3,0,1,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,1,1,5,1,1,0,2,0,1,0,0,6,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-95.44828796,-26.64551544,192.984375,0,1,0,0,1,0,0,0,4,0,2,1,1,0,1,2,1,1,1,0,0,1,1,1,1,0,1,0,1,3,3,0,1,1,0,0,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,4,0
-98.10678864,57.81072998,185.8456726,0,3,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,2,1,2,1,1,1,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,2,1
-61.79573441,76.38470459,184.4666748,2,3,0,1,0,1,0,1,1,2,2,3,0,1,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,2,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
77.63418579,69.32403564,-189.2391052,2,2,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,1,1,1,0,0,1,2,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,7,1,5,8,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
56.73773193,79.16612244,-5.732376099,0,2,0,0,0,0,0,0,3,2,1,2,0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
24.93697357,97.51875305,4.744338989,1,2,0,0,0,0,0,0,2,1,1,1,1,0,1,2,1,0,0,0,1,2,1,1,1,1,1,3,1,2,2,2,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,2,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,4,2,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10.31564331,-74.5658493,134.633667,1,2,1,0,0,0,0,0,2,2,2,2,0,0,2,2,1,0,1,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1,5,0,2,3,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34.73034668,70.44293213,146.2483521,1,2,0,0,0,1,0,0,2,1,1,2,0,0,0,3,0,0,0,0,1,1,4,2,1,1,2,0,1,2,1,2,0,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,1,1,1,2,0,0,3,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-89.82927704,63.64584351,122.8265991,1,2,0,0,1,3,0,0,3,1,2,1,1,1,3,2,3,1,3,1,0,0,1,1,2,1,1,1,2,3,3,2,2,4,4,2,0,2,1,1,2,0,2,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,3,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-90.32899475,-58.55438232,-152.3395233,1,1,0,0,0,0,0,0,2,2,1,3,0,1,1,3,0,0,0,0,0,0,1,2,0,0,1,0,2,2,0,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,5,1,7,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
