,,,b295,b296,b297,b298,b299,b300,b301,b302,b303,b304,b305,b306,b307,b308,b309,b310,b311,b312,b313,b314,b315,b316,b317,b318,b319,b320,b321,b322,b323,b324,b325,b326,b327,b328,b329,b330,b331,b332,b333,b334,b335,b336,b337,b338,b339,b340,b341,b342,b343,b344,b345,b346,b347,b348,b349,b350,b351,b352,b353,b354,b355,b356,b357,b358,b359,b360,b361,b362,b363,b364,b365,b366,b367,b368,b369,b370,b371,b372,b373,b374,b375,b376,b377,b378,b379,b380,b381,b382,b383,b384,b385,b386,b387,b388,b389,b390
-76.9699173,76.07336426,190.9442444,1,2,0,0,0,1,0,1,3,1,1,2,0,0,1,3,0,0,0,0,0,1,3,3,2,0,0,1,1,4,1,2,1,1,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,7,3,2,4,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
99.97979736,-73.69206238,167.9866333,2,2,0,0,0,0,0,0,3,1,2,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2,5,2,1,6,0,1,1,2,1,1,0,0,0,0,0,1,2,0,2,2,1,1,0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-99.5893631,95.77441406,-158.9199219,1,1,0,1,0,0,0,0,1,1,1,1,1,3,1,2,1,1,2,2,0,0,2,2,1,0,0,0,2,2,1,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,5,2,1,1,0,0,0,0,0,1,4,1
90.29125977,99.71499634,181.7712097,0,1,0,0,1,1,0,0,3,1,1,1,1,2,2,1,1,2,2,1,0,0,1,2,0,0,0,0,2,3,2,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.97340393,83.61973572,-199.578064,1,2,0,0,1,0,0,0,1,1,1,1,1,2,2,2,1,2,1,1,0,0,1,2,0,0,0,0,1,1,1,2,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-92.06506348,99.12449646,-144.0779114,1,3,0,0,0,1,0,0,1,1,1,1,0,2,2,0,3,0,2,1,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.7973175,83.77706909,-37.22531128,1,2,0,0,2,4,0,0,2,1,3,1,1,0,1,2,1,0,0,0,1,1,1,1,1,1,2,1,1,2,3,1,2,4,2,0,0,0,0,0,2,1,4,3,2,3,3,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,1,2,6,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.04025269,91.53625488,175.6298523,1,1,0,0,0,0,0,1,2,1,1,1,1,1,2,1,2,0,2,0,0,0,2,4,0,0,0,0,1,4,1,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
-59.67169571,76.16830444,121.9500122,1,1,0,0,1,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,2,3,2,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,5,2,1,6,1,2,1,1,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.49205017,-80.91880798,196.4120789,2,2,0,0,0,1,0,1,2,1,2,2,1,2,2,0,3,0,1,1,0,1,2,3,0,0,1,0,1,2,2,1,1,0,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,8,1,2,7,1,1,1,2,2,1,0,1,5,3,2,0,0,1,3,2,4,0,0,1,1,0,1,1,1,1,1,1
-63.99969482,-22.90705109,130.4317627,1,2,0,0,1,1,0,0,2,1,1,1,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,1,3,2,3,0,1,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.16990662,-40.31494904,-173.2514954,2,2,0,0,0,0,0,0,2,1,2,2,1,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,1,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-71.38463593,91.39302063,-59.3102417,1,2,0,0,0,0,0,0,2,1,1,1,0,1,1,1,1,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,2,1,0,1,0,1,0,1,0,0,2,1
87.92289734,-68.98016357,86.28567505,1,4,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,1,1,3,3,1,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,0,0,1,0,0,2,0,1,1,6,1,1,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.82069397,95.60990906,95.27786255,1,2,0,0,0,0,0,0,2,1,2,2,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,2,1,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-85.37958527,97.74673462,152.8247375,1,1,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,1,0,1,2,2,1,2,1,2,1,1,3,3,2,1,1,1,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,2,0
15.01180267,68.25611877,157.6179199,2,2,0,1,1,1,0,1,2,1,1,1,0,5,3,1,6,1,2,1,1,0,3,5,0,0,0,0,1,2,4,1,1,0,5,3,3,3,4,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,9,1,1,9,0,0,1,1,2,1,0,3,3,2,0,0,0,1,5,0,6,0,1,1,1,0,1,1,2,1,1,2
-43.00347519,83.94142151,157.5758972,1,1,0,0,0,0,0,0,2,0,1,1,1,3,2,1,2,1,1,1,0,0,2,4,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,8,1,1,2,1,2,1,2,1,2,5,2
-99.0266571,-92.79866791,178.4234924,2,2,0,0,0,0,1,0,2,1,2,2,2,3,2,1,3,2,3,2,1,1,2,1,0,0,1,0,1,1,1,1,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,1,1,1,6,2,1,3,1,3,1,2,1,1,4,2
-80.42649841,-12.31316376,152.7659912,1,2,0,0,2,4,0,1,2,1,2,1,0,0,1,2,0,0,0,0,1,1,2,2,2,1,1,1,1,4,3,2,2,3,0,0,0,0,0,0,4,2,3,2,3,2,6,0,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,7,2,2,7,2,2,1,2,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-19.91333008,20.87683868,-171.304184,1,1,0,1,0,1,0,0,2,1,2,1,0,0,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,3,2,2,1,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,1,1,5,1,1,0,1,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-68.4197464,-44.44499207,-131.5974426,1,2,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,1,2,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-92.08169556,-99.57508087,-145.3435364,1,1,0,0,0,1,0,0,1,2,2,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,1,1,1,0,0,0,0,0,3,2,0,1,2,0,2,1,1,2,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-77.850914,97.31803894,-43.84518433,1,1,0,1,0,0,0,0,2,1,2,2,1,5,4,1,3,5,4,1,0,0,0,1,0,0,0,0,1,2,4,2,0,1,2,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1,2,0,0,0,4,1,0,0,0,6,1,1,3,1,0,2,1,1,1,2,1
-71.87294006,81.38061523,-190.9105377,1,2,0,0,1,3,0,0,3,2,3,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,1,1,2,0,0,0,0,0,0,3,1,3,2,1,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,3,1,1,1,2,0,0,0,0,5,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27.45493317,37.29690552,-24.46182251,1,2,0,0,0,0,0,0,1,1,1,2,2,2,3,2,5,1,4,1,0,1,1,2,1,1,1,0,1,4,1,2,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,1,0,5,1,4,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0,1,0
-98.49371338,49.39338684,178.9358521,2,2,1,1,0,2,0,0,3,1,3,1,0,0,1,1,0,0,0,0,1,2,3,1,2,1,2,1,1,3,3,1,2,2,0,1,0,1,1,0,1,0,2,1,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,1,0,0,1,0,0,1,1,1,1,2,0,1,1,0,2,0,0,1,0,1,0,1,1,1,1,1
-53.02013016,98.44668579,67.027771,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,4,0,2,1,1,0,0,1,2,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,4,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71.5632019,64.597229,92.48684692,1,2,0,0,0,0,0,0,2,1,1,2,0,1,1,1,0,1,1,1,0,1,2,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,3,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18.56064606,33.43965149,73.93188477,2,1,0,0,0,1,0,0,2,2,1,2,1,2,3,2,1,2,1,0,0,0,1,3,0,0,0,0,2,4,2,2,1,1,4,2,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,1,0,1
-4.828308105,-83.62085724,-104.9346466,1,2,0,0,0,0,0,0,2,1,1,3,0,0,1,2,0,1,2,0,0,0,1,1,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,4,2,6,3,6,0,5,1,1,0,1,1,5,0,0,1,1,1,1,0,0,1,4,1
36.27458191,97.54264832,-62.85351563,1,2,0,0,0,2,0,0,2,1,2,1,1,1,1,1,1,0,1,0,0,1,2,2,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0
39.83221436,17.00231171,143.1899414,1,2,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.837883,-97.43517303,-192.3062134,1,1,0,0,2,3,0,0,2,0,1,1,1,0,2,2,1,0,1,0,0,0,3,2,1,0,0,0,2,2,3,1,1,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.27659607,97.06129456,93.38818359,1,2,0,0,0,1,0,0,2,1,3,1,0,0,1,1,0,0,0,0,1,2,2,1,1,1,3,0,1,2,2,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,2,1,3,0,0,5,0,1,0,0,4,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-5.900970459,-91.42598724,119.7370911,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,2,0,0,1,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6.645965576,99.85639954,-183.1008759,1,1,0,0,2,1,0,0,1,1,1,1,0,2,2,2,0,1,1,0,0,0,0,4,0,0,0,0,2,2,2,2,0,1,2,0,1,1,0,1,1,1,0,0,0,0,2,1,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0
29.54943848,56.06970215,195.987854,1,2,0,0,1,1,0,0,2,1,1,1,0,0,0,4,0,0,0,0,1,1,2,1,2,1,1,1,1,2,2,2,0,1,0,0,0,0,0,0,3,2,1,1,1,1,3,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,3,0,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.8274231,95.79396057,-100.5916595,1,1,0,0,1,1,0,0,2,1,1,2,0,1,2,1,1,0,0,0,0,0,1,2,0,0,0,0,1,3,3,2,1,0,0,0,0,0,0,0,3,2,1,1,1,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,1,1,1,1,2,0,1,7,3,5,2,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0
-28.14724731,-71.69741058,-145.5905151,1,2,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,0
12.48728943,40.76098633,139.3677368,1,3,0,0,2,5,0,0,2,1,3,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,1,1,3,1,0,0,0,1,0,2,1,2,2,2,1,7,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.134887695,94.55435181,-153.4362183,0,2,0,0,0,1,0,0,2,0,1,1,0,0,1,3,0,0,1,0,0,1,2,1,3,1,2,1,1,4,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.66642761,-48.63755798,-49.11070251,0,2,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,1,2,1,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8,1,1,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0317688,93.84823608,-182.4408417,2,3,0,0,1,3,0,0,3,2,2,1,1,1,2,0,2,0,1,0,0,0,1,3,0,0,0,0,1,3,2,1,2,2,0,0,0,0,0,0,3,2,3,3,3,1,9,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,2,1,0,0,0,4,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
98.53633118,28.96153259,-191.5505524,1,3,0,0,1,2,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,3,1,0,0,0,1,1,0,1,1,3,1,1,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.724823,-30.65865326,123.2235413,1,3,0,0,1,0,0,0,2,1,1,3,1,1,2,4,3,1,1,1,0,0,1,3,1,0,0,0,1,3,1,3,0,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
97.4083252,72.20289612,89.29916382,2,2,0,0,1,0,0,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,1,1,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,2,1,1,1,5,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
65.15867615,52.46455383,128.3028259,1,2,0,0,0,1,0,0,2,1,1,1,0,1,2,2,1,1,2,0,1,1,3,1,1,1,2,0,1,2,4,2,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2,2,2,1,5,2,3,7,2,3,1,3,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,1,0,0
-65.37193298,-2.207061768,175.3745117,2,2,0,0,1,2,1,0,2,1,2,1,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,2,2,0,1,2,1,0,1,1,1,0,1,1,2,2,2,1,7,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
34.18492126,56.53126526,-29.84155273,1,1,0,0,0,0,0,0,2,1,1,2,0,1,1,2,0,2,1,0,0,0,1,1,0,0,0,0,1,1,2,3,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,1,4,1,5,7,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-76.59563446,-98.95755768,49.85702515,1,2,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,1,5,8,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
44.03269958,97.62417603,-165.5804443,0,2,0,0,2,1,0,0,2,1,1,1,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0,0,2,3,2,3,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.48922729,85.03889465,169.8309326,2,2,0,0,0,0,1,0,1,1,1,2,0,0,2,3,1,0,0,0,0,1,2,2,2,1,0,0,1,5,0,2,0,1,0,0,0,0,1,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,3,0,0,1,1,4,0,2,4,1,4,0
