,,,b295,b296,b297,b298,b299,b300,b301,b302,b303,b304,b305,b306,b307,b308,b309,b310,b311,b312,b313,b314,b315,b316,b317,b318,b319,b320,b321,b322,b323,b324,b325,b326,b327,b328,b329,b330,b331,b332,b333,b334,b335,b336,b337,b338,b339,b340,b341,b342,b343,b344,b345,b346,b347,b348,b349,b350,b351,b352,b353,b354,b355,b356,b357,b358,b359,b360,b361,b362,b363,b364,b365,b366,b367,b368,b369,b370,b371,b372,b373,b374,b375,b376,b377,b378,b379,b380,b381,b382,b383,b384,b385,b386,b387,b388,b389,b390
15.40338898,87.1362915,137.4234314,2,2,0,0,0,0,0,0,2,2,1,3,0,0,1,3,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
-92.75849915,23.33371735,194.4257202,1,2,0,0,1,1,0,0,2,1,1,1,0,0,1,1,1,1,0,0,0,1,3,2,1,0,1,1,1,3,3,2,1,1,0,0,0,0,0,0,3,2,1,0,1,2,0,0,0,0,0,0,4,1,3,1,1,0,1,1,1,1,0,0,3,1,2,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,0,1,0
80.70252991,45.62771606,-112.1880417,0,3,0,0,0,0,0,0,2,0,1,2,0,0,1,2,0,0,0,0,0,1,1,2,1,0,1,0,1,2,1,1,0,1,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,1,1,0,1,0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
1.137832642,-22.77555847,60.52206421,2,1,0,0,0,0,0,0,2,1,1,2,0,1,2,1,1,1,2,1,0,0,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7,2,1,3,0,1,1,1,1,3,2,1
26.92597198,94.45999146,-178.1414185,2,3,0,0,0,0,0,0,1,1,0,2,0,0,1,3,0,0,0,0,0,1,1,2,1,0,1,0,2,2,1,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,1,3,4,1,1,8,2,2,8,1,2,1,2,0,0,0,0,0,0,0,0,1,1,1,0,6,2,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1
95.41409302,-73.9889679,-106.1679459,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
21.24627686,-61.43260193,189.0575867,1,2,0,0,1,1,0,0,2,1,2,1,0,0,1,2,0,0,0,0,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,0,1,2,3,0,1,2,0,1,0,1,2,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.9635849,84.95809937,187.8802795,1,1,0,0,1,1,0,1,3,1,1,1,1,2,2,1,3,1,1,1,0,0,1,2,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,2,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,5,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88.26051331,99.69654846,-172.4599915,1,2,0,0,1,1,1,0,2,1,3,2,0,0,1,3,0,0,1,0,1,0,1,2,0,0,0,1,1,2,1,1,0,2,1,0,0,0,1,1,1,0,2,2,1,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
80.28720093,-71.76359558,-113.5624542,1,2,0,1,0,0,0,1,2,1,1,3,1,1,2,1,1,0,1,0,0,0,1,2,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,8,2,2,3,1,3,0,2,1,2,8,1
-87.89930725,93.16223145,20.59864807,1,2,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,2,2,1,0,1,0,2,2,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
-73.5708313,93.93302917,97.17138672,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,2,2,1,2,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.421600342,98.13127136,134.0334167,1,2,0,0,0,1,0,0,1,1,2,2,0,0,1,3,0,0,0,0,1,2,1,1,2,1,1,2,1,3,3,2,1,2,2,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,2,2,0,2,1,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-29.53075409,98.98991394,163.5023499,1,2,0,0,0,0,0,0,2,1,1,2,0,0,1,3,0,0,0,0,0,1,2,2,1,1,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,1,0,0,1,1,2,2,1,4,1,0,5,0,1,1,1,2,1,0,2,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-75.17330933,83.70433044,184.8291016,1,1,0,0,1,1,0,0,2,1,2,1,0,1,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.53310394,91.58905029,-39.5221405,2,2,0,1,0,0,0,2,4,1,1,2,1,0,1,1,0,0,0,1,0,0,2,2,1,1,1,0,3,3,0,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,3,2,0,0,1,0,3,2,4,1,9,5,3,9,2,2,5,5,0,0,0,0,0,0,1,0,3,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2
-7.414802551,82.60621643,-28.64485168,1,1,0,0,0,1,0,0,2,1,1,1,0,0,2,1,1,1,0,1,0,0,1,2,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,0,4,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-67.20834351,84.62924194,-51.67250061,2,1,0,0,0,1,0,0,2,0,2,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,2,3,1,2,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.60502625,98.32327271,-107.262825,1,2,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-31.76398468,99.60713196,-0.468078613,2,3,0,1,0,0,0,0,2,1,0,3,0,0,1,3,0,0,0,0,0,0,2,3,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,1,0,1,0,3,2,2,2,3,2,1,2,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0
-54.96932983,53.210495,160.5820313,1,2,0,0,0,0,0,0,2,1,1,2,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,2,0,1,0,1,1,1,2,2,1,4,1,1,5,1,1,1,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0
-18.52544403,65.7464447,-27.17921448,1,2,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,1,0,1,6,2
-78.45237732,-50.26571274,93.57232666,1,2,0,0,0,1,0,0,3,1,1,1,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,0,3,2,1,1,1,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,1
-97.74684906,97.47149658,-164.2513733,1,2,0,0,0,0,0,1,2,1,1,3,1,2,2,1,1,1,1,1,0,0,1,2,0,0,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,4,1
-94.34437561,97.91462708,14.1534729,1,1,0,0,0,1,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,1,2,2,1,1,1,1,1,2,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95.27961731,1.612960815,-179.5393982,1,2,0,0,0,1,0,0,2,1,2,2,1,1,1,2,1,1,2,1,0,0,1,3,0,0,0,0,1,2,2,2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,4,1,5,2,1,1,1,1,2,2,0,1,1,1,0,1,0,0,4,0
21.97021484,28.57046509,-69.29951477,1,1,0,0,1,3,0,0,1,1,2,1,1,2,1,1,1,1,1,1,0,0,2,2,0,0,0,0,1,2,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,4,1,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-92.18976593,72.09867859,175.3213806,1,1,0,0,1,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,1,3,2,2,1,3,1,2,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,2,2,2,2,0,0,3,1,0,0,1,4,1,0,3,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-2.26134491,75.5458374,155.2371826,1,1,0,0,0,2,0,1,2,1,2,1,0,0,2,2,0,0,0,0,1,2,2,1,2,1,2,1,2,3,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,5,0,1,5,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.1572113,98.69676208,-91.72897339,1,2,0,1,2,1,1,0,1,2,1,3,0,0,0,4,0,0,0,0,0,0,1,5,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,1,3,4,0,1,0,0,0,0,3,2,1,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,5,1,8,0,0,3,3,2,1,3,0,2,2,1,1,2,0,2,7,1
38.36181641,50.2741394,-46.5916748,1,2,0,0,0,0,0,0,3,1,1,1,1,2,2,1,1,1,1,0,0,0,1,2,0,0,0,0,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.5072937,-31.31718445,111.1820068,1,2,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,2,2,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,7,0,2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25.16415405,39.15162659,-104.7684784,1,3,0,0,1,0,1,0,3,1,2,1,1,2,2,1,2,1,2,1,0,0,1,2,0,0,0,0,1,4,3,3,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,2,0,1,1,0,5,1,0,1,1,1,0,1,0,1,4,2
72.9125824,-91.74057007,-120.6370239,1,3,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,7,2,1,6,1,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58.62084961,99.05548096,184.7678223,2,4,0,0,1,5,0,0,2,1,1,2,0,0,1,3,0,0,0,0,2,0,2,2,1,0,1,0,1,2,1,1,2,2,0,0,0,0,0,0,2,2,3,1,2,3,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,5,2,2,5,2,1,2,2,1,0,0,0,3,1,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0
-22.71253204,86.05258179,-101.2319565,2,1,0,1,0,1,0,0,1,1,1,1,0,0,1,2,0,0,0,0,1,1,2,2,1,0,1,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,5,2,1,3,1,1,0,2,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.30917358,-14.522789,24.37104797,1,2,0,0,0,2,0,0,2,1,1,1,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,2,2,1,1,1,7,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62.76837158,-78.68565369,-109.3539505,1,3,0,0,1,2,0,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,2,3,0,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-98.72922516,88.24842834,162.8269348,1,4,0,1,1,1,1,0,2,1,2,2,1,2,2,2,2,0,3,1,0,0,0,2,0,0,0,0,0,4,2,3,1,1,8,3,2,3,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,3,2,0,1,0,1,2,1,0,1,6,2
98.52702332,88.21055603,-198.3709259,0,1,0,0,0,0,0,0,2,1,2,2,1,1,2,1,1,1,1,1,1,0,0,2,0,0,0,0,1,2,1,1,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0
45.87879944,51.61654663,-67.67205811,1,2,0,0,2,1,0,0,2,1,2,2,1,2,2,1,2,1,2,1,0,0,2,2,0,0,0,0,1,2,2,2,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,8,2,1,3,1,2,0,2,1,1,6,2
77.78149414,30.12567139,65.44726563,1,2,0,1,0,0,0,0,2,1,1,2,0,1,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,4,2,3,0,1,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,1,1,1,2,4,2
26.56674194,88.80581665,118.8005981,1,1,1,0,0,1,0,0,2,1,1,2,2,4,3,0,5,2,4,3,0,0,2,3,0,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,7,2,1,1,1,2,0,1,1,1,1,1
-83.43790436,-24.9339447,-65.09828186,1,1,0,0,1,2,0,0,2,1,3,1,1,1,2,1,1,1,2,1,0,0,1,2,0,0,0,0,1,2,2,1,2,2,1,1,0,0,0,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0
72.96273804,94.07824707,-171.6836853,1,1,0,0,1,3,0,0,2,1,2,1,0,0,1,2,0,1,0,0,0,0,2,3,0,0,0,0,1,2,3,1,3,2,3,1,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0
-85.56010437,87.54341125,-190.9279175,1,2,1,0,0,0,0,1,2,1,1,3,1,1,2,1,2,1,1,1,0,0,2,2,0,0,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,3,2,1,2,1,2,0,0,0,0,0,0,0,0,1,1,1,1,5,1,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95.17977905,70.97393799,-122.9239807,1,1,0,0,0,2,0,1,2,1,2,1,0,1,1,1,0,0,0,0,1,0,2,1,1,0,1,0,1,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67.56863403,63.48907471,-117.1965637,1,2,0,1,0,2,0,0,2,1,2,2,1,2,2,2,1,1,1,0,0,0,1,3,0,0,0,0,1,2,2,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,1,0,1,8,1
-36.89115143,41.71232605,-164.2543793,1,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,2,0,0,1,0,1,2,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,1,0,0,3,0
-88.7903595,98.78459167,94.68978882,1,2,1,1,0,0,0,1,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0,1,1,2,1,1,1,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,6,0
-70.47059631,89.09637451,-125.9995117,1,3,0,0,1,3,0,0,2,1,3,1,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,1,2,1,2,2,3,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
-91.19299316,99.09596252,-136.7927399,1,2,0,0,0,0,1,0,2,1,1,4,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,2,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,3,4,2,2,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0
61.35235596,42.94284058,-6.571548462,2,3,0,0,0,0,1,0,3,3,1,4,0,1,2,4,0,0,1,1,1,2,2,2,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,1,2,2,2,2,9,4,1,9,2,3,2,4,0,0,0,0,1,0,0,0,0,2,0,0,3,1,2,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
