,,,b295,b296,b297,b298,b299,b300,b301,b302,b303,b304,b305,b306,b307,b308,b309,b310,b311,b312,b313,b314,b315,b316,b317,b318,b319,b320,b321,b322,b323,b324,b325,b326,b327,b328,b329,b330,b331,b332,b333,b334,b335,b336,b337,b338,b339,b340,b341,b342,b343,b344,b345,b346,b347,b348,b349,b350,b351,b352,b353,b354,b355,b356,b357,b358,b359,b360,b361,b362,b363,b364,b365,b366,b367,b368,b369,b370,b371,b372,b373,b374,b375,b376,b377,b378,b379,b380,b381,b382,b383,b384,b385,b386,b387,b388,b389,b390
38.08317566,-98.58211517,-176.0701752,1,4,0,0,0,1,0,0,2,2,1,2,1,4,3,1,2,1,3,1,0,0,1,2,0,0,0,0,1,3,3,5,0,1,5,0,1,2,3,2,3,2,1,0,1,1,3,0,0,1,0,1,0,0,2,2,7,1,2,6,1,0,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31.41891479,-7.739624023,171.6173706,1,1,0,0,1,1,0,0,2,1,2,2,0,0,1,1,0,0,1,1,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1
14.51153564,-98.50423431,-124.9005661,3,2,0,0,0,1,1,0,3,1,3,6,1,4,1,1,1,1,1,1,0,0,2,1,1,1,2,1,1,1,1,2,0,0,0,0,1,1,1,1,2,2,0,0,0,1,1,0,1,0,0,0,5,1,4,2,8,5,2,9,1,3,4,3,1,0,0,3,0,0,2,0,0,0,1,0,5,1,4,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-14.93510437,28.65090942,-175.1968536,1,3,0,0,0,0,0,0,1,1,0,2,1,4,5,1,3,2,3,1,2,2,1,1,2,1,2,0,1,3,1,4,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,1,1,0,1,1,0,4,3,0,1,0,1,0,1,0,1,5,1
-92.76907349,-55.57721329,-36.43388367,1,2,0,0,0,0,0,0,1,1,1,2,0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,2,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.34403992,-45.67148209,177.3034668,1,2,0,0,0,0,0,0,2,1,3,2,0,1,1,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-87.60421753,44.01359558,197.0883789,1,3,0,0,0,0,0,0,1,2,1,1,0,0,1,2,1,0,0,0,4,4,2,1,5,1,3,2,0,2,1,2,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,2,1,1,3,0,0,1,0,0,1,0,0,2,1,1,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-97.50328827,-89.29441833,195.8982544,1,2,0,0,2,2,0,0,4,0,1,1,1,0,1,1,1,0,1,0,0,0,1,3,0,0,0,0,1,4,5,1,2,2,1,0,1,1,0,0,1,0,1,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,1,2,1,2,1,2,1
79.74235535,99.64317322,148.4389343,1,2,0,1,0,1,0,0,1,1,2,3,0,1,1,2,1,0,1,1,1,2,2,2,2,1,0,3,2,2,1,2,0,1,0,0,0,0,0,0,2,3,2,0,1,1,0,1,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,1,1,1,1,3,0,1,0,1,1,1,3,2,4,0,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-78.5340271,-95.56864166,80.65203857,2,1,1,0,0,0,0,1,2,2,2,3,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,2,0,6,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,6,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
-89.11975098,-32.3291626,199.8409424,1,2,0,0,0,2,0,0,2,1,4,1,1,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
-91.17500305,70.67936707,195.072052,0,2,0,0,0,2,0,1,2,2,2,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,1,2,2,2,2,1,8,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,2,0,4,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
-15.19919586,-90.29917908,-128.6181946,1,2,0,0,1,2,0,0,3,1,1,1,1,1,2,1,1,1,1,0,0,0,1,2,0,0,0,0,1,1,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1
54.36425781,-50.84784698,-53.71250916,1,2,0,0,0,0,0,0,2,1,1,1,1,2,1,1,2,1,3,2,0,0,1,2,0,0,0,0,1,2,1,3,0,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,1,0,3,1,0,0,0,1,5,1,1,3,1,2,1,0,1,2,5,2
-5.199378967,-45.36493301,132.5774536,1,2,0,0,0,2,0,0,1,1,2,1,0,0,2,2,2,0,1,0,1,0,1,2,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
-60.48896408,70.65878296,148.3306274,1,2,0,0,0,0,0,0,2,1,2,2,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,2,7,8,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
7.95790863,94.78971863,-124.2870483,1,1,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45.02427673,-7.860359192,-41.72012329,1,1,0,0,0,0,0,0,3,1,1,2,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-69.87903595,-36.86338043,121.8664246,1,2,0,1,0,0,0,0,3,1,1,3,0,0,1,2,0,0,0,0,1,1,1,2,1,1,1,0,1,4,1,4,0,0,0,0,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,2,1,2,2,9,2,3,9,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60.9058075,-98.62986755,-111.3200531,1,2,0,0,1,1,1,1,3,2,2,2,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,2,2,2,3,0,1,1,0,0,1,1,0,3,1,0,1,1,1,0,0,0,0,0,0,3,1,5,5,6,2,1,5,1,1,2,1,6,1,2,5,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81.01011658,-97.59114838,198.4498596,2,2,0,0,0,0,1,0,2,2,1,3,0,0,1,2,0,0,0,0,1,1,2,2,1,1,1,1,1,3,1,4,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,3,2,4,2,1,2,1,1,1,2,2,1,2,2,0,1,1,0,0,0,1,0,4,1,2,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-65.71109772,25.80697632,125.2815247,1,1,0,0,0,0,0,0,2,0,1,2,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1,0,2,0,0,1,0,0,1,1,0,2,1,1
59.75541687,-80.1212616,-62.7093811,2,2,0,0,0,0,0,0,2,1,1,3,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,2,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
73.51039124,12.34781647,108.5605164,1,2,0,0,0,0,0,0,1,2,2,4,1,2,1,2,3,1,1,1,0,0,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,6,0,1,7,0,2,1,3,0,0,0,0,0,0,0,0,1,1,1,1,5,1,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
98.82380676,-89.69723511,-187.1014709,1,3,0,0,0,1,1,0,2,0,2,2,0,0,1,3,0,0,0,0,0,1,3,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,2,1,1,1,3,0,1,4,1,0,0,1,3,0,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.28631592,90.49505615,-177.5859985,1,2,0,0,0,0,0,0,1,1,1,2,0,1,2,1,1,0,1,1,0,0,1,2,0,0,0,0,1,2,1,3,0,0,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,6,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42.35717773,94.86898804,113.8165588,1,2,0,1,1,2,0,0,3,2,1,1,0,0,1,3,0,0,0,0,1,1,1,3,1,1,0,1,1,3,3,1,1,2,0,0,1,0,0,0,2,1,2,1,1,4,1,0,0,0,1,0,3,1,2,2,1,1,0,1,0,0,0,0,1,2,1,1,1,1,2,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-47.83570099,45.97361755,195.0088501,1,1,0,0,1,4,0,1,2,1,4,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,1,0,1,2,2,1,2,1,2,0,0,0,0,1,1,1,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
29.13194275,42.61395264,140.9009399,2,2,0,1,0,0,1,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,2,3,0,0,0,1,1,2,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,3,1,8,2,2,8,1,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-96.90488434,96.46717834,199.7451477,1,3,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,2,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,1,4,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,2,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
37.98001099,94.51138306,71.20687866,1,2,0,1,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,1,1,1,2,1,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,3,2,2,1,5,2,1,5,1,1,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.18681335,87.2484436,-120.1158142,0,1,0,0,0,1,0,1,3,1,2,3,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,2,2,1,2,1,0,1,0,0,0,0,3,2,0,0,1,1,2,0,0,0,0,1,3,1,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,4,0,1,1,0,0,1,1,1,0,2,0
-17.02606964,63.08622742,176.4792786,2,2,0,0,2,3,0,0,2,1,3,2,0,1,2,2,1,0,0,0,1,2,3,1,3,1,4,2,2,1,1,1,2,2,5,2,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3,1,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.80778503,98.48680115,160.3370667,1,1,0,0,0,1,0,1,3,1,2,2,0,0,0,3,0,0,0,0,0,0,2,3,1,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-16.87220001,97.48995972,-164.9294128,1,1,0,0,0,0,0,0,2,1,2,3,1,1,0,3,1,0,1,0,1,1,2,1,1,1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,7,1,7,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0
85.49203491,-4.567459106,73.60006714,1,3,0,0,0,0,0,0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,1,3,2,3,0,0,6,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,0,1,5,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,3,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-69.92121887,55.14797974,113.8578796,1,2,0,0,0,0,0,0,2,1,0,2,0,1,2,1,1,0,0,0,2,3,1,1,2,1,1,1,1,3,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,3,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82.96185303,98.06459045,-12.1401062,1,3,0,0,0,0,0,0,1,1,1,3,0,2,1,2,1,0,1,1,2,2,1,1,1,0,1,1,0,2,1,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,2,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-2.964851379,8.167289734,196.2372742,1,2,0,0,0,1,0,0,2,1,1,2,0,0,2,1,1,0,0,0,3,5,2,2,4,2,3,2,2,4,2,1,0,1,0,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0,2,1,2,2,7,1,1,7,1,0,0,1,2,1,2,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-95.09869385,11.96562195,-199.3404083,2,2,1,0,2,1,3,0,1,1,0,2,0,5,7,0,8,2,2,0,1,0,0,5,0,0,0,0,0,3,2,4,0,0,8,1,2,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,3,0,1,1,0,0,0,1,0,0,1,4,0,1,2,1,5,0,0,2,0,0,0,1,1,0,1,0,1,1
71.82228088,98.19328308,-151.6102448,1,2,0,0,0,1,0,0,2,0,1,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,6,3,5,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
-85.01063538,68.23982239,167.3926697,1,3,0,0,0,0,2,0,1,1,1,2,1,3,2,1,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,1,1,4,1,0,0,0,0,2,1,2,0,0,2,1,1,1,8,1,3,6,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,3,2,0,1,0,1,1,0,0,1,0,2
55.26861572,-98.93136597,62.21780396,2,1,0,0,0,0,1,0,3,0,0,2,0,1,3,1,0,1,0,0,0,0,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
48.35688782,-61.90377426,-192.878418,2,2,0,0,0,0,0,0,2,1,1,2,2,4,3,2,3,3,3,3,1,1,2,1,1,2,2,0,1,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4,2,3,1,5,0,0,1,0,2,4,2,0,1,1,1,0,1,0,2,2,0
42.62843323,94.32165527,137.8244019,1,2,0,0,0,1,0,0,2,1,4,2,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,3,2,0,0,0,0,0,1,2,1,1,1,1,1,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,3,1,0,4,0,1,0,1,0,1,1,0,5,0,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-59.05280685,87.51396179,-133.5955811,0,2,0,0,0,0,0,0,3,1,1,2,1,1,1,2,1,0,1,1,0,0,1,2,0,1,1,0,1,2,2,1,1,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,5,1,1,0,1,0,1,2,1,0,5,1
-70.47200012,-22.24262238,164.379364,1,3,0,0,0,0,0,0,2,1,0,2,1,4,3,1,4,1,5,1,1,0,1,3,0,0,0,0,1,4,2,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,1,0,0,4,0,0,0,0,8,2,1,2,1,3,1,2,1,2,7,3
-43.20165634,36.42860413,-145.6955261,1,1,0,0,0,0,0,0,2,0,0,1,0,1,4,0,2,1,1,0,1,1,1,2,1,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,2,3,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0
-53.47032547,38.99450684,188.3631592,1,2,0,0,0,1,0,0,2,1,2,1,1,1,1,3,1,0,1,1,1,0,1,2,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,3,4,1,1,2,0,6,1,0,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,1,1,1,0,0,2,1
59.08096313,-77.76866913,76.28768921,1,2,0,0,0,1,0,0,2,1,2,1,0,0,1,3,0,0,0,0,1,2,2,2,1,1,1,1,1,2,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,2,1,1,1,3,0,0,3,0,1,0,0,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-94.00550842,93.82328796,26.73776245,1,3,0,0,0,0,0,0,1,1,0,1,0,2,4,1,3,1,2,0,3,1,1,2,1,0,1,1,1,3,1,3,0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,0,2,1,0,1,0,1,0,1,0,0,2,1
85.34745789,99.8500061,114.1124573,2,3,0,1,0,1,0,0,1,2,2,1,1,2,2,3,3,1,3,2,2,1,1,2,1,1,1,2,2,2,1,1,1,0,1,4,1,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0
