,,,b295,b296,b297,b298,b299,b300,b301,b302,b303,b304,b305,b306,b307,b308,b309,b310,b311,b312,b313,b314,b315,b316,b317,b318,b319,b320,b321,b322,b323,b324,b325,b326,b327,b328,b329,b330,b331,b332,b333,b334,b335,b336,b337,b338,b339,b340,b341,b342,b343,b344,b345,b346,b347,b348,b349,b350,b351,b352,b353,b354,b355,b356,b357,b358,b359,b360,b361,b362,b363,b364,b365,b366,b367,b368,b369,b370,b371,b372,b373,b374,b375,b376,b377,b378,b379,b380,b381,b382,b383,b384,b385,b386,b387,b388,b389,b390
97.8605957,99.0639954,-10.360474,0,1,0,0,0,0,0,0,5,1,4,2,3,2,4,2,0,3,4,3,0,0,1,3,0,0,0,0,1,3,0,3,0,1,0,2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,5,4,2,0,5,0,2,7,1,0,4,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2
-96.223274,84.3643188,104.794983,1,2,0,0,0,0,0,0,2,1,1,2,1,1,2,1,1,0,1,0,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,0,3,0,0,0,0,1,5,1,1,1,0,1,0,1,0,1,7,1
67.5397949,-99.161774,-180.81154,1,3,0,0,0,1,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,1,2,4,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,6,0
-72.852936,-32.52449,-134.72424,1,2,0,0,0,1,0,0,2,0,1,1,0,0,1,4,0,0,0,0,1,1,3,1,2,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,2,1,3,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51.2315674,-46.748089,176.82019,2,1,0,0,0,0,0,0,1,2,2,1,1,1,2,1,0,0,0,0,0,1,2,1,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,5,3,5,1,6,1,0,1,0,0,3,0,1,0,0,1,0,0,0,1,3,0
81.3358307,77.6931458,95.2137451,2,4,0,0,0,0,0,0,3,1,2,2,1,2,3,2,2,3,2,1,0,0,1,2,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,9,2,7,5,1,2,2,4,3,1,0,1,1,1,1,0,0,0,2,1
-23.542076,-99.973305,-157.34732,0,0,0,2,0,2,0,0,3,4,3,4,0,0,2,4,1,0,0,0,0,3,0,3,2,3,1,4,1,2,6,5,4,3,5,2,2,1,1,4,2,3,2,2,6,1,7,0,2,0,4,0,0,0,1,0,1,0,2,7,4,5,1,3,0,0,1,0,1,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
91.3781433,-99.976524,-11.821671,2,0,1,1,1,4,0,0,1,2,5,3,1,1,2,2,1,0,0,0,0,0,1,4,0,1,1,1,2,2,2,1,1,1,0,0,0,0,1,0,1,3,0,1,1,2,0,0,1,0,0,1,2,0,1,0,1,0,0,2,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,8,1,4,4,1,3,0,4,1,2,1,1
63.2218781,98.9341888,119.19632,1,5,0,0,0,0,0,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
-88.651665,-88.622025,117.260468,1,1,0,0,0,0,0,0,2,1,1,2,0,1,1,2,1,1,1,0,0,0,0,2,0,1,0,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
-88.506439,-68.600067,-73.374962,1,1,0,0,1,1,0,1,1,1,1,2,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,1,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,1,1,2,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
82.7199402,-29.284203,4.76412964,1,3,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,3,4,0,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94.8413391,-51.62756,9.8163147,0,2,0,0,2,3,0,0,2,0,1,4,1,4,3,1,5,2,4,5,1,0,2,1,1,0,0,0,1,2,2,1,1,3,0,1,0,1,0,0,3,0,2,0,2,2,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,1,0,1,1,1
-63.279091,25.1302032,119.157837,1,2,0,0,0,0,0,0,2,2,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.10720825,-24.077377,-36.192505,1,1,1,0,0,1,0,1,2,2,3,1,0,0,0,2,0,0,0,0,0,1,1,2,1,1,2,0,1,2,2,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,2,1,7,0,1,5,0,2,1,1,3,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-97.09153,-80.497086,-41.022751,1,1,0,0,1,2,0,0,1,1,1,2,0,0,1,2,1,0,0,0,0,0,1,3,0,0,0,0,1,2,2,1,1,1,4,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0
90.504303,-69.482208,170.384125,1,2,0,0,0,0,0,0,1,1,0,2,0,1,1,1,1,0,2,0,1,2,2,0,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,1,6,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6,1,7,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
72.7581024,98.7644348,-58.726501,1,3,0,0,0,0,0,0,2,1,1,2,1,2,4,1,1,2,2,2,1,2,2,1,2,2,3,1,0,3,1,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,0,8,1,1,9,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
95.2144318,-9.0687408,-139.15491,1,3,0,0,0,1,0,1,1,1,1,2,1,1,1,1,1,0,2,0,0,0,2,3,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,1,0,1,0,1,0,0,3,1,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-49.979614,80.6951752,153.354492,1,3,0,0,1,0,0,0,2,1,0,2,0,0,1,2,0,0,0,1,0,0,2,1,1,0,0,1,1,2,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
-95.397606,30.8950958,66.7255249,1,2,0,0,0,0,0,0,3,2,1,2,0,1,2,1,1,1,2,0,0,0,0,3,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3,0,8,2,8,7,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0
87.5603333,-70.803543,-188.42973,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,2,2,0,0,1,0,1,3,1,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-37.19249,80.9371185,99.9829407,0,2,0,0,0,1,0,0,5,1,1,3,0,0,1,2,0,0,1,0,0,3,1,2,1,0,0,0,1,2,3,2,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,2,5,0,0,0,0,0,0,0,0,2,2,1,0,1,3,1,0,2,1,7,2
-47.893799,-5.5060425,147.784729,1,2,0,0,0,0,0,1,2,0,2,1,1,1,0,0,1,0,1,0,0,2,2,1,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-75.040916,97.8332214,120.053101,2,3,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,2,2,5,2,1,4,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.129101,51.8873291,92.2524109,1,1,0,0,0,1,0,0,2,2,2,2,1,1,2,2,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.924118,92.5777435,-97.95787,1,1,0,1,1,1,0,0,2,1,2,2,0,0,1,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,2,2,2,0,6,1,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-69.264038,73.3906097,107.309479,1,2,0,0,0,0,0,0,1,2,0,3,0,0,1,1,1,0,0,1,0,0,2,2,0,0,0,0,1,3,2,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-92.195442,73.9494019,87.9762573,1,3,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,4,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0
-22.333069,21.3362427,119.136383,1,1,0,1,0,0,0,0,4,1,4,1,1,0,2,1,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,4,4,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,2,3,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-84.60424,-87.790115,18.6682281,1,2,0,0,0,1,0,0,2,1,2,1,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0,1,0,3,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
-84.592453,-82.226318,-65.520981,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,1,1,3,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-63.532799,-84.545395,-66.031815,1,3,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3093109,-5.8633347,-60.162262,0,2,0,0,0,1,0,0,3,0,3,2,0,0,1,2,0,0,0,0,0,1,2,2,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2,1,3,2,7,1,2,6,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1392517,96.7707825,191.695648,2,4,0,0,0,0,0,0,1,1,1,1,0,1,2,2,0,0,1,0,2,2,4,0,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,1,0,1,4,2,0,1,1,1,1,1,0,0,0,0,2,1,0,2,0,1,0,2,2,0,4,1,4,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
86.9694519,-62.860443,66.7077026,1,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,0,0,1,1,0,1,3,1,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,4,1,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-51.983295,99.257843,190.498199,1,2,0,0,0,0,0,0,4,0,4,1,0,2,2,1,1,3,2,1,0,0,1,2,0,0,0,0,1,2,2,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1
86.4699554,14.6864777,-198.37247,1,1,0,0,0,2,0,0,1,2,2,1,0,0,1,2,0,0,0,0,0,1,3,2,0,1,1,0,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,2,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-95.423691,-91.021057,59.0019226,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6099625,-32.576981,-176.57207,1,1,1,0,2,1,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1,2,1,1,3,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,1,2,6,1,1,4,0,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
-98.86274,69.6078339,79.4177856,1,5,0,0,0,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.9554138,76.7969666,-4.9423676,1,2,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.7337036,-99.712265,-175.3374,0,0,0,0,0,2,0,0,2,1,1,2,0,1,1,1,1,0,1,0,0,1,0,3,0,0,0,0,1,2,5,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,2,1,0,2,0
65.8732452,8.91047668,-129.50948,0,2,0,0,0,0,0,1,4,0,5,2,2,2,3,1,1,2,3,1,0,0,2,2,1,0,1,0,2,2,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,1,3,9,1,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-33.111801,94.1362915,77.0021667,1,2,0,1,0,0,0,0,6,2,2,2,1,0,2,3,1,1,0,1,0,0,0,2,0,0,0,0,1,2,3,3,1,0,0,0,1,0,0,0,2,4,1,2,1,0,1,0,0,0,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5,2,4,2,3,2,3,1,1,2,0,2,0,1,0,0,0,1,1,0,1,0,1,1
77.3151855,77.6109619,-4.6924591,0,1,0,0,0,0,0,0,1,2,0,3,0,0,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2,2,1,1,3,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69.618927,-83.234894,176.216278,0,1,0,0,0,0,0,0,4,0,1,4,1,0,2,1,1,1,1,1,0,1,2,1,2,0,0,0,1,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2,2,1,1,9,0,1,9,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-93.49794,-27.35894,13.1958313,1,2,0,0,0,0,0,0,2,1,3,2,0,1,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-76.211067,31.4228668,54.3217468,0,4,0,0,0,0,0,0,2,1,1,2,1,1,2,1,1,0,1,2,0,1,2,1,1,0,1,0,1,2,1,1,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-89.163574,62.0670319,125.407318,1,2,0,0,0,0,0,0,2,2,1,1,0,0,1,3,0,0,0,0,1,1,2,1,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,0,5,3,5,4,4,1,2,4,1,2,1,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
