,,,b295,b296,b297,b298,b299,b300,b301,b302,b303,b304,b305,b306,b307,b308,b309,b310,b311,b312,b313,b314,b315,b316,b317,b318,b319,b320,b321,b322,b323,b324,b325,b326,b327,b328,b329,b330,b331,b332,b333,b334,b335,b336,b337,b338,b339,b340,b341,b342,b343,b344,b345,b346,b347,b348,b349,b350,b351,b352,b353,b354,b355,b356,b357,b358,b359,b360,b361,b362,b363,b364,b365,b366,b367,b368,b369,b370,b371,b372,b373,b374,b375,b376,b377,b378,b379,b380,b381,b382,b383,b384,b385,b386,b387,b388,b389,b390
30.19509888,-37.31793213,197.6274109,2,2,0,1,0,1,0,0,2,0,2,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2,3,1,1,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,3,2,0,1,1,1,1,0,0,0,0,1
95.95333862,71.55448914,-183.5993347,0,2,0,0,0,0,0,0,3,1,1,2,0,0,1,1,0,1,1,1,0,0,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.40946198,87.62942505,-50.1496582,2,1,1,0,1,1,0,0,4,2,1,3,0,0,2,2,0,0,0,0,0,0,1,3,0,1,0,0,1,3,4,2,1,0,0,0,0,0,0,0,2,1,2,1,1,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,5,1,5,4,3,1,2,0,1,0,0,0,6,2,1,2,1,3,2,2,1,1,1,1
4.295600891,89.10539246,19.17308044,1,2,0,0,0,2,0,0,2,1,1,1,0,1,2,1,2,1,1,1,0,0,1,3,0,0,0,0,1,2,2,2,1,2,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1
90.48123169,98.52781677,-109.1704102,1,1,0,0,0,1,0,0,3,2,2,2,1,1,2,2,0,1,1,0,0,0,1,2,0,0,0,0,1,5,4,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,5,1,0,4,1,1,0,2,2,1,1,2,4,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0
35.98495483,96.58575439,127.0159302,1,2,0,0,0,0,0,1,2,1,1,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1
26.06156158,56.63656616,46.67437744,1,1,1,1,0,0,0,0,2,2,1,3,1,4,2,1,2,2,4,2,0,0,1,3,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,2,1,1,1,1,1,1,1,1,4,0
99.3205719,-57.86260223,42.38796997,3,1,0,1,1,0,0,0,3,0,2,1,0,0,1,2,0,0,0,0,0,1,1,2,0,1,0,0,1,2,2,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,2,0,1,1,0,1,0,1,0,0,0,3,2,0,1,0,1,0,2,0,1,3,0
-89.68296814,-13.58483124,186.7009583,2,2,0,1,0,0,0,0,2,1,1,3,0,2,1,2,1,0,0,0,0,0,2,2,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,6,1,2,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1
-22.29359436,76.90509033,-59.13679504,1,2,0,0,0,0,0,0,2,2,1,3,2,4,2,1,2,1,2,1,0,0,1,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,0
55.26704407,83.85179138,-175.769455,0,2,0,0,0,0,0,0,3,2,1,3,0,0,1,2,0,0,0,0,1,2,2,3,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,1,2,2,8,2,4,9,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,2,0
36.28482056,54.34246826,79.89169312,1,2,0,0,0,0,0,0,2,1,2,1,2,1,3,1,0,1,2,1,0,0,0,2,0,0,0,0,2,2,1,2,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-64.06075287,-46.98488617,46.32997131,2,3,0,0,0,1,0,1,1,1,2,1,3,3,2,1,3,2,3,1,0,0,1,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,1,4,1,1,1,1,0,0,1,1,1,0,0,0,1,2,0,0,0,1,0,1
-22.5332489,-51.39244843,-127.327919,0,2,0,0,1,1,0,0,4,1,1,2,0,0,1,1,1,0,0,0,0,0,2,4,0,0,0,0,1,2,3,1,1,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,5,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9.870651245,96.49565125,9.17086792,2,1,0,0,1,3,0,0,2,1,2,2,0,0,1,3,0,0,0,1,0,0,1,2,0,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2,1,6,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.53613281,-77.47586823,118.4760437,2,1,0,0,0,1,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50.472229,81.43251038,188.6443176,1,2,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0,0,0,0,0,0,1,1,1,0,1,1,1,3,2,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,2,3,1,3,0,1,1,1,1,5,1,1,1,0,1,1,1,0,0,1,1
-15.32933044,-99.73208618,178.561554,2,1,0,0,1,0,0,0,2,1,2,2,2,3,3,1,2,1,4,2,0,1,2,1,1,1,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
-93.22424316,21.41766357,86.18994141,1,3,0,0,0,0,1,0,2,2,2,3,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,2,2,1,1,1,0,5,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,2,1,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,3,1
-47.1654892,99.69075012,-13.44287109,1,1,0,1,0,1,0,0,2,1,2,1,0,1,2,1,1,1,1,0,0,2,2,1,1,0,1,1,1,3,2,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,1,1,0,0,0,5,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26.92809296,46.62294006,103.4262085,1,3,0,0,0,0,0,0,2,2,1,1,1,0,3,1,1,1,1,0,0,1,1,2,0,0,0,0,1,2,3,3,2,0,2,1,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,3,0,1,1,2,0,0,1,1,1,0,1,1,0,1,3,0,0,0,0,0,1,0,0,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-96.34989166,84.22154236,8.190841675,1,1,2,2,1,2,0,0,3,1,1,1,0,1,2,1,0,1,1,1,0,2,2,2,1,0,0,0,2,3,6,1,3,3,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,0,0,5,0,0,0,1,0,0,0,0,3,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98.15858459,99.08485413,-156.4858704,1,1,0,1,1,0,0,0,2,1,1,2,0,3,2,1,2,1,2,1,0,1,1,2,1,1,0,0,1,2,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,2,1,1,7,0
83.07318115,93.25234985,-199.1225891,1,2,1,0,0,2,0,0,2,1,1,1,0,2,2,1,2,1,2,3,0,0,1,4,0,0,0,0,1,1,1,2,0,0,1,0,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0,2,1,2,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
89.85708618,97.35667419,-87.58435059,1,2,0,0,0,0,0,0,2,1,1,2,1,2,2,1,2,2,3,1,0,0,1,2,0,0,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4,1,0,1,0,1,1,1,1,2,6,1
-96.08613586,43.89988708,-110.0486603,2,2,1,1,0,1,0,0,2,2,2,2,3,4,4,1,3,3,6,3,0,0,1,3,0,0,0,0,1,4,3,2,2,1,9,3,2,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,7,2,0,1,1,2,1,1,1,2,8,2
94.76963806,-36.59497452,51.77680969,2,2,0,0,1,1,0,1,1,1,2,1,1,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,4,2,1,2,1,0,1,0,0,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,1,1,2,4,0,0,1,0,1,0,0,3,1,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-98.39069366,-78.68532562,198.5433655,3,2,0,0,0,0,1,1,1,1,2,2,1,0,1,2,0,0,0,0,0,0,2,1,0,0,1,0,1,2,0,2,1,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-24.42066193,85.17935181,-59.64387512,0,2,1,0,0,0,0,0,3,2,0,4,0,0,1,1,0,0,1,0,0,0,1,4,0,0,0,0,1,2,2,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,6,0
13.31166077,-80.79420471,19.45651245,1,1,0,0,1,1,0,0,2,1,1,2,0,1,1,1,0,1,1,0,0,4,2,1,1,1,0,1,1,2,2,0,1,2,0,0,0,0,1,0,2,3,3,0,1,1,2,0,1,1,1,0,1,0,0,2,5,1,2,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-96.78404999,96.2081604,92.54199219,1,2,1,1,1,3,0,0,3,1,2,1,0,0,1,2,0,0,0,0,0,1,2,3,0,0,0,0,1,1,3,1,1,2,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-93.68012238,82.45361328,194.3081055,1,2,0,0,0,0,0,0,3,2,1,3,0,0,1,2,0,0,0,0,2,1,2,2,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,2,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7,2,4,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
-75.66808319,-97.373703,188.4465027,1,2,0,0,0,0,1,0,3,1,2,2,0,0,1,3,0,0,0,0,1,2,2,1,3,1,4,1,0,2,1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,5,1,0,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52.73222351,5.112884521,183.0704346,1,1,0,0,0,0,0,0,4,1,1,2,0,0,1,2,0,0,0,0,0,0,1,5,0,0,0,0,1,3,4,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,3,1,1,3,0,0,0,1,3,1,2,4,0,1,0,1,0,1,0,0,2,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37.52258301,91.46304321,-49.47966003,0,3,0,0,0,0,0,0,2,1,1,1,0,0,2,1,0,0,1,1,0,0,1,3,0,0,0,0,1,1,1,2,0,0,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-99.14795685,-8.877632141,-3.221206665,3,1,1,2,1,0,0,0,2,0,1,1,1,4,3,1,1,1,3,3,0,0,1,2,0,1,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,8,4,1,2,1,3,0,3,0,2,3,1
10.47583008,97.01927185,121.5387268,1,2,0,0,0,0,0,0,2,1,1,2,1,4,2,1,3,1,2,1,0,0,1,1,1,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,0,1
-96.40405273,-93.98516846,-61.98168945,1,2,0,0,1,0,0,0,2,1,1,2,0,1,2,1,1,0,1,1,0,0,1,2,0,0,1,0,1,1,1,2,1,0,4,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,2,1,0,0,0,0,4,1,0,1,1,1,0,2,1,1,7,1
99.77586365,48.00665283,21.65000916,1,1,1,1,0,1,0,0,3,2,2,2,0,0,1,3,0,0,0,0,0,2,1,2,0,0,1,0,2,4,4,3,1,0,4,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0
0.552215576,-89.59057617,41.88572693,1,2,0,0,0,0,0,0,2,1,1,3,1,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,8,3,8,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
98.35331726,-1.465942383,18.91760254,2,2,0,0,1,1,0,1,1,1,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-79.16025543,75.79342651,188.4810791,1,3,0,0,0,0,0,0,1,1,1,2,2,2,2,1,4,1,3,1,0,0,1,2,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
-33.97580719,-96.95189667,175.0675659,1,2,0,0,1,0,0,0,2,0,2,0,0,2,2,1,2,1,1,0,0,1,1,1,1,0,0,0,1,2,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1
78.48065186,19.98428345,133.1569214,1,2,0,0,1,0,0,0,2,1,2,2,0,0,1,2,0,0,0,0,0,1,1,2,0,1,1,0,1,2,2,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,1,2,0,1,0,1,4,1,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.971702576,81.987854,-108.3827133,0,2,0,0,0,0,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.45042419,85.4369812,189.2375488,1,1,0,0,1,0,0,1,3,2,1,3,0,0,1,1,0,0,0,0,0,2,2,2,1,1,0,1,1,2,2,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,4,0,0,2,1,1,2,1,2,0,1,2,2,2,1,1,0,1,1,1,1,3,0
-85.9611969,-53.59906387,170.269165,1,2,0,0,1,0,0,0,2,1,1,2,1,1,2,1,0,0,2,1,0,0,1,2,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
-59.32188034,96.5644989,190.4790955,1,2,1,1,0,0,0,0,3,2,1,2,0,1,2,1,0,0,0,1,0,0,1,2,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0
-53.69361496,-56.02329254,112.6598816,2,2,0,0,0,1,0,0,2,1,1,2,0,1,1,3,1,0,0,0,0,0,1,2,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
